tweet_id,favorites,retweets,followers_count
766714921925144576,2783,423,7413795
766693177336135680,4313,863,7413795
766423258543644672,6433,1744,7413795
766313316352462849,7249,2060,7413795
766078092750233600,0,2838,7413795
766069199026450432,4577,947,7413795
766008592277377025,3993,538,7413795
765719909049503744,7736,2353,7413795
765669560888528897,5550,1329,7413795
765395769549590528,28177,3706,7413795
765371061932261376,7579,2355,7413795
765222098633691136,12405,3694,7413795
764857477905154048,6858,1934,7413795
764259802650378240,6460,1659,7413795
763956972077010945,790,59,7413795
763837565564780549,13485,4560,7413795
763183847194451968,5769,1611,7413795
763167063695355904,0,3293,7413795
763103485927849985,7857,2489,7413795
762699858130116608,12998,3954,7413795
762471784394268675,12051,7082,7413795
762464539388485633,11034,4596,7413795
762316489655476224,5143,1232,7413795
762035686371364864,34166,17016,7413795
761976711479193600,5762,2208,7413795
761750502866649088,0,4306,7413795
761745352076779520,4535,938,7413795
761672994376806400,52859,31655,7413795
761599872357261312,4405,1282,7413795
761371037149827077,0,19571,7413795
761334018830917632,5555,1586,7413795
761292947749015552,4762,1201,7413795
761227390836215808,5674,1697,7413795
761004547850530816,12056,3781,7413795
760893934457552897,4077,1059,7413795
760656994973933572,7049,2100,7413795
760641137271070720,5277,1409,7413795
760539183865880579,8076,3951,7413795
760521673607086080,4509,1521,7413795
760290219849637889,28576,12520,7413795
760252756032651264,4194,942,7413795
760190180481531904,6083,1973,7413795
760153949710192640,0,34,7413795
759943073749200896,6328,2281,7413795
759923798737051648,15653,6192,7413795
759846353224826880,7165,2164,7413795
759793422261743616,6352,2074,7413795
759566828574212096,0,23036,7413795
759557299618865152,5015,1281,7413795
759447681597108224,9045,2674,7413795
759446261539934208,1780,530,7413795
759197388317847553,6461,2116,7413795
759159934323924993,0,1275,7413795
759099523532779520,15494,4553,7413795
759047813560868866,6943,2196,7413795
758854675097526272,3783,975,7413795
758828659922702336,11916,4173,7413795
758740312047005698,6103,1747,7413815
758474966123810816,4074,1080,7413815
758467244762497024,5120,2428,7413815
758405701903519748,5540,2101,7413815
758355060040593408,3658,1185,7413815
758099635764359168,20461,10968,7413815
758041019896193024,2883,407,7413815
757741869644341248,7336,3542,7413815
757729163776290825,0,8826,7413815
757725642876129280,4832,1326,7413815
757611664640446465,4851,1215,7413815
757597904299253760,0,318,7413815
757596066325864448,4626,1155,7413815
757400162377592832,16124,7432,7413815
757393109802180609,6214,1902,7413815
757354760399941633,4809,1547,7413815
756998049151549440,6671,2166,7414414
756939218950160384,7084,2184,7413815
756651752796094464,5403,1431,7413815
756526248105566208,11074,3936,7413815
756303284449767430,4207,1180,7413815
756288534030475264,45535,19025,7413815
756275833623502848,6856,1658,7413815
755955933503782912,7813,3144,7413815
755206590534418437,17527,5852,7413815
755110668769038337,22599,12050,7413815
754874841593970688,0,8724,7413815
754856583969079297,7322,2753,7413815
754747087846248448,2744,569,7413815
754482103782404096,5653,2120,7413815
754449512966619136,3979,798,7413815
754120377874386944,8331,2543,7413815
753655901052166144,6223,2370,7413815
753420520834629632,8423,3873,7413815
753398408988139520,6158,2087,7413815
753375668877008896,8114,2532,7413815
753298634498793472,0,6276,7413815
753294487569522689,3617,1130,7413815
753039830821511168,39475,22763,7413815
753026973505581056,4140,1059,7413815
752932432744185856,13418,7413,7413815
752917284578922496,7320,1712,7413815
752701944171524096,0,3137,7413815
752682090207055872,6375,1746,7413815
752660715232722944,4688,1716,7413815
752568224206688256,5890,2484,7413815
752519690950500352,7847,3746,7413815
752334515931054080,4061,1193,7413815
752309394570878976,0,18128,7413815
752173152931807232,6329,2009,7413815
751950017322246144,3271,1014,7413815
751937170840121344,5548,1461,7413815
751830394383790080,6167,2130,7413815
751793661361422336,6228,3170,7413815
751598357617971201,8399,3301,7413815
751583847268179968,4689,1214,7413815
751538714308972544,5350,1378,7413815
751456908746354688,3403,1083,7413815
751251247299190784,13278,6373,7413815
751205363882532864,6707,1990,7413815
751132876104687617,5399,1417,7413815
750868782890057730,5080,1510,7413815
750719632563142656,14031,5477,7413815
750506206503038976,4717,1248,7413815
750429297815552001,14008,4671,7413815
750383411068534784,4824,1232,7413815
750381685133418496,733,32,7413815
750147208377409536,3288,1050,7413815
750132105863102464,3855,1380,7413815
750117059602808832,4598,1412,7413815
750101899009982464,3232,914,7413815
750086836815486976,2307,591,7413815
750071704093859840,8354,3622,7413815
750056684286914561,3329,971,7413815
750041628174217216,3371,672,7413815
750026558547456000,2883,858,7413815
750011400160841729,3449,991,7413815
749996283729883136,3221,879,7413815
749981277374128128,5430,2656,7413815
749774190421639168,4930,1420,7413815
749417653287129088,6470,1813,7413815
749403093750648834,2792,593,7413815
749395845976588288,9137,3759,7413815
749317047558017024,5825,2404,7414414
749075273010798592,6122,2240,7413815
749064354620928000,5084,1632,7413815
749036806121881602,3287,845,7413816
748977405889503236,11367,3685,7413816
748932637671223296,6201,2450,7413816
748705597323898880,2930,1027,7413816
748699167502000129,5023,1733,7414415
748692773788876800,4498,1442,7413816
748575535303884801,6431,2161,7413816
748568946752774144,2311,728,7413816
748346686624440324,5544,1341,7413816
748337862848962560,8155,4469,7413816
748324050481647620,3928,832,7413816
748307329658011649,3887,772,7413816
748220828303695873,14964,8421,7413816
747963614829678593,6136,2326,7413816
747933425676525569,7020,2763,7413816
747885874273214464,3130,1068,7413816
747844099428986880,2971,811,7413816
747816857231626240,5143,1255,7413816
747651430853525504,1460,170,7413816
747648653817413632,13656,6322,7413816
747600769478692864,2454,594,7413816
747594051852075008,3909,1137,7413816
747512671126323200,5878,1715,7413816
747461612269887489,4099,1117,7413816
747439450712596480,5743,2078,7413816
747242308580548608,0,3113,7413816
747219827526344708,5584,1712,7413816
747204161125646336,3579,994,7413816
747103485104099331,10140,4316,7413816
746906459439529985,3055,321,7413816
746872823977771008,6345,2322,7413816
746818907684614144,5613,1861,7413817
746790600704425984,5159,1715,7413817
746757706116112384,10124,4207,7413817
746726898085036033,6385,1934,7413817
746542875601690625,5322,2016,7413817
746521445350707200,0,1062,7413817
746507379341139972,4902,1167,7413817
746369468511756288,6526,1780,7413817
746131877086527488,7303,2377,7413817
746056683365994496,3754,883,7413817
745789745784041472,4264,1152,7413817
745712589599014916,7388,2507,7413817
745433870967832576,7507,2742,7413817
745422732645535745,9065,2625,7413817
745314880350101504,7573,2994,7413817
745074613265149952,8284,3807,7414416
745057283344719872,7645,2455,7413817
744995568523612160,3144,673,7413817
744971049620602880,8335,2905,7413817
744709971296780288,5909,1678,7413817
744334592493166593,7157,2307,7413817
744234799360020481,165086,84335,7413817
744223424764059648,1795,401,7413817
743980027717509120,4388,1172,7413817
743895849529389061,3848,1032,7413817
743835915802583040,0,2253,7413817
743609206067040256,4735,1485,7413817
743595368194129920,19516,7074,7413817
743545585370791937,3721,1007,7413817
743510151680958465,8345,3979,7413817
743253157753532416,4477,1308,7413817
743222593470234624,6545,2053,7413817
743210557239623680,4051,1466,7413817
742534281772302336,7440,3833,7413817
742528092657332225,4685,2148,7413817
742465774154047488,7666,4185,7413817
742423170473463808,10396,4091,7413817
742385895052087300,7171,2143,7413817
742161199639494656,4572,1478,7413817
742150209887731712,5424,1681,7413817
741793263812808706,4816,1624,7413817
741743634094141440,8634,2980,7413817
741438259667034112,3875,897,7413817
741303864243200000,9254,3486,7413817
741099773336379392,10592,5967,7413817
741067306818797568,9964,3323,7413817
740995100998766593,6747,2982,7413817
740711788199743490,3589,1004,7413817
740699697422163968,2989,842,7413817
740676976021798912,19148,7324,7413817
740373189193256964,36685,14310,7413817
740365076218183684,2615,471,7413817
740359016048689152,3481,921,7413817
740214038584557568,7058,2117,7413817
739979191639244800,21045,6367,7413817
739932936087216128,4279,1161,7413817
739844404073074688,3999,917,7413817
739623569819336705,4017,1461,7413817
739606147276148736,5684,1785,7413817
739544079319588864,41869,23036,7413817
739485634323156992,7589,3166,7413817
739238157791694849,122177,62488,7413817
738891149612572673,112,6,7413817
738885046782832640,3977,1228,7413817
738883359779196928,3524,876,7413817
738537504001953792,5369,1679,7413817
738402415918125056,3446,910,7413817
738184450748633089,4545,1303,7413817
738166403467907072,9285,3667,7413817
738156290900254721,2676,705,7413817
737826014890496000,5552,1896,7413817
737800304142471168,10528,3719,7413817
737678689543020544,5314,1432,7413817
737445876994609152,10866,4800,7413817
737322739594330112,3803,872,7413817
737310737551491075,15482,7962,7413817
736736130620620800,4558,1866,7413817
736392552031657984,18728,7969,7413817
736365877722001409,4206,1344,7413817
736225175608430592,8567,2974,7413817
736010884653420544,8335,3199,7413817
735991953473572864,3797,1232,7413817
735648611367784448,4225,1179,7413817
735635087207878657,6513,2532,7413817
735274964362878976,13699,5451,7413817
735256018284875776,3516,950,7413817
735137028879360001,3302,1040,7413817
734912297295085568,2882,552,7413817
734787690684657664,13227,6769,7413817
734776360183431168,2642,583,7413817
734559631394082816,1572,424,7413817
733828123016450049,3787,833,7413817
733822306246479872,3865,1082,7413817
733482008106668032,3319,1020,7413817
733460102733135873,4431,1372,7413817
733109485275860992,51764,18032,7413817
732732193018155009,2574,575,7413817
732726085725589504,3716,950,7413817
732585889486888962,3879,823,7413817
732375214819057664,8513,2708,7413817
732005617171337216,15730,5861,7413817
731285275100512256,3668,1055,7413817
731156023742988288,4033,1362,7413817
730924654643314689,6448,2120,7413817
730573383004487680,5174,2311,7413817
730427201120833536,3640,1115,7414416
730211855403241472,4021,1134,7413817
730196704625098752,5140,2053,7413817
729854734790754305,4238,1203,7413817
729838605770891264,1793,410,7413817
729823566028484608,4191,1328,7413817
729463711119904772,6115,2471,7413817
729113531270991872,1980,350,7413817
728986383096946689,3333,879,7413817
728760639972315136,4916,1828,7413817
728751179681943552,2925,727,7413817
728653952833728512,3492,1115,7413817
728409960103686147,5171,2151,7413817
728387165835677696,3855,1027,7413817
728046963732717569,4531,1259,7413817
728035342121635841,4779,1789,7413817
728015554473250816,4308,1171,7413817
727685679342333952,3094,686,7413817
727644517743104000,6208,1872,7413817
727524757080539137,4699,1311,7413817
727314416056803329,3493,803,7413817
727286334147182592,3204,873,7413817
727175381690781696,4071,1472,7413817
727155742655025152,3823,1414,7413817
726935089318363137,7244,2629,7413817
726887082820554753,4026,1610,7413817
726828223124897792,3733,1079,7413817
726224900189511680,4642,1232,7413817
725842289046749185,7416,2838,7413817
725786712245440512,4379,1456,7413817
725729321944506368,5455,1907,7413818
725458796924002305,1482,666,7413818
724983749226668032,3891,1392,7413818
724771698126512129,2490,688,7413818
724405726123311104,5575,1763,7413818
724049859469295616,4543,1891,7413818
724046343203856385,2800,596,7413818
724004602748780546,4395,1688,7413818
723912936180330496,4090,1310,7413818
723688335806480385,8108,3194,7413818
723673163800948736,3180,955,7413818
723179728551723008,5563,2010,7413818
722974582966214656,4322,1683,7413818
722613351520608256,5209,1749,7413818
721503162398597120,4893,2003,7413818
721001180231503872,2657,657,7413818
720785406564900865,3277,828,7413818
720775346191278080,2604,728,7413818
720415127506415616,4334,1597,7413818
720389942216527872,6735,2697,7413818
720340705894408192,3013,1043,7413818
720059472081784833,4083,1208,7413818
720043174954147842,5144,2147,7413818
719991154352222208,5072,1867,7413818
719704490224398336,4797,1557,7413818
719551379208073216,5306,2065,7413818
719367763014393856,2933,791,7413818
719339463458033665,4642,1339,7413818
719332531645071360,3589,1025,7413818
718971898235854848,3662,1175,7413818
718939241951195136,5501,1883,7413818
718631497683582976,19856,8652,7413818
718613305783398402,2562,516,7413818
718540630683709445,2616,1082,7413818
718460005985447936,2837,566,7413818
718454725339934721,5111,1613,7413818
718246886998687744,2026,535,7413818
718234618122661888,4069,1074,7413818
717841801130979328,2570,635,7413818
717790033953034240,3034,1207,7413818
717537687239008257,6043,1971,7413818
717428917016076293,1685,487,7413818
717421804990701568,3308,902,7413818
717047459982213120,6581,2037,7413818
717009362452090881,3437,1044,7413818
716802964044845056,4483,1257,7413818
716791146589110272,6265,1533,7413818
716730379797970944,1291,457,7413818
716447146686459905,13764,6299,7413818
716439118184652801,2479,230,7413818
716285507865542656,2920,1161,7413818
716080869887381504,5132,1865,7413818
715928423106027520,3348,936,7414417
715758151270801409,3926,1520,7413818
715733265223708672,4909,1809,7413818
715704790270025728,2937,606,7413819
715696743237730304,4103,1380,7413819
715680795826982913,4548,1734,7413819
715360349751484417,5746,1685,7414418
715342466308784130,3176,730,7413819
715220193576927233,2536,699,7413819
715200624753819648,5381,2018,7413819
715009755312439296,4377,1324,7413819
714982300363173890,3943,1109,7413819
714962719905021952,7727,4571,7413819
714957620017307648,4349,1517,7413819
714631576617938945,3433,1072,7413819
714606013974974464,3804,993,7413819
714485234495041536,2844,1240,7413819
714258258790387713,3159,765,7413819
714251586676113411,3434,902,7413819
714214115368108032,2384,940,7413819
714141408463036416,4520,1501,7413819
713919462244790272,3443,830,7413819
713909862279876608,2011,582,7413819
713900603437621249,2978,797,7413819
713761197720473600,5127,1476,7413819
713411074226274305,4630,1382,7413819
713177543487135744,7564,3028,7413819
713175907180089344,4686,1558,7413819
712809025985978368,19549,7210,7413819
712717840512598017,12994,5361,7413819
712668654853337088,4373,1303,7413819
712438159032893441,5593,1674,7413819
712309440758808576,257,25,7413819
712097430750289920,3997,1106,7413819
712092745624633345,3096,962,7413819
712085617388212225,3414,518,7413819
712065007010385924,2378,667,7413819
711998809858043904,0,135,7413819
711968124745228288,8476,2470,7413819
711743778164514816,2992,1058,7413819
711732680602345472,9353,4413,7413819
711694788429553666,34512,19571,7413819
711652651650457602,4068,980,7413819
711363825979756544,3848,1213,7413819
711306686208872448,3483,786,7413819
711008018775851008,3150,665,7413819
710997087345876993,4788,1493,7413819
710844581445812225,2676,738,7413819
710833117892898816,2828,577,7413819
710658690886586372,2429,606,7413819
710609963652087808,5047,2517,7413819
710588934686908417,4788,2010,7413819
710296729921429505,2487,788,7413819
710283270106132480,2245,552,7413819
710272297844797440,4755,1350,7413819
710269109699739648,2529,1208,7413819
710153181850935296,3058,961,7413819
710140971284037632,2912,958,7413819
710117014656950272,5788,2127,7413819
709918798883774466,3139,1143,7413819
709901256215666688,709,105,7413819
709852847387627521,3686,1279,7413819
709566166965075968,3728,1295,7413819
709556954897764353,3457,1140,7413819
709519240576036864,1567,257,7413819
709449600415961088,2344,633,7413819
709409458133323776,2753,743,7413819
709225125749587968,2526,612,7413819
709207347839836162,13269,6254,7413819
709198395643068416,2544,687,7413819
709179584944730112,2121,722,7413819
709158332880297985,2150,449,7413819
709042156699303936,5005,1758,7413819
708853462201716736,1892,704,7413819
708845821941387268,3130,960,7413819
708834316713893888,1788,541,7413819
708810915978854401,17357,7456,7413819
708738143638450176,2885,873,7413819
708711088997666817,2684,783,7413819
708479650088034305,2684,722,7413819
708469915515297792,3247,881,7413819
708400866336894977,16850,10854,7413819
708356463048204288,3805,1434,7413819
708349470027751425,2475,790,7413819
708149363256774660,4497,1653,7413819
708130923141795840,3565,896,7413819
708119489313951744,2826,1051,7413819
708109389455101952,2031,579,7413819
708026248782585858,4595,2054,7413818
707995814724026368,3285,1206,7413818
707983188426153984,51,2,7413818
707969809498152960,2842,1039,7413818
707776935007539200,3449,1016,7414417
707741517457260545,2626,654,7413818
707738799544082433,4311,2649,7413819
707693576495472641,3624,1074,7413819
707629649552134146,2718,941,7413819
707610948723478529,17855,6878,7413819
707420581654872064,2392,740,7413819
707411934438625280,2401,642,7413819
707387676719185920,3694,1397,7413819
707377100785885184,3458,1158,7413820
707315916783140866,2609,687,7413820
707297311098011648,2910,854,7413820
707059547140169728,2711,727,7413820
707038192327901184,2316,852,7413820
707021089608753152,4287,1469,7413820
707014260413456384,2431,643,7413820
706904523814649856,15357,8411,7413820
706901761596989440,2183,642,7413820
706681918348251136,3501,1039,7413820
706644897839910912,2720,1176,7413820
706593038911545345,2275,670,7413820
706538006853918722,3645,1515,7413820
706516534877929472,3265,1110,7413820
706346369204748288,3632,991,7413820
706310011488698368,22581,8583,7413820
706291001778950144,1794,500,7413820
706265994973601792,2878,983,7413820
706169069255446529,4117,2385,7413820
706166467411222528,5429,1727,7413820
706153300320784384,1575,414,7413820
705975130514706432,3267,794,7413820
705970349788291072,3308,956,7413820
705898680587526145,2506,599,7413820
705786532653883392,2055,566,7413820
705591895322394625,3344,1233,7413820
705475953783398401,3116,994,7413820
705442520700944385,4696,1766,7413820
705428427625635840,4032,1816,7413820
705239209544720384,3160,809,7413820
705223444686888960,2729,866,7413820
705102439679201280,2271,548,7413820
705066031337840642,2292,650,7413820
704871453724954624,4502,1194,7413820
704859558691414016,2384,586,7413820
704847917308362754,5393,1643,7413820
704819833553219584,2782,1073,7413820
704761120771465216,6999,3113,7413820
704499785726889984,3102,1073,7413820
704491224099647488,808,89,7413820
704480331685040129,3585,1138,7413820
704364645503647744,8475,3822,7413820
704347321748819968,1676,376,7413820
704134088924532736,1596,502,7413820
704113298707505153,1963,606,7413820
704054845121142784,3080,985,7413820
703774238772166656,1949,500,7413820
703769065844768768,3472,1220,7413820
703631701117943808,2736,744,7413820
703611486317502464,4072,1630,7413820
703425003149250560,4009,1483,7413820
703407252292673536,2594,751,7413820
703382836347330562,3701,1226,7413820
703356393781329922,2019,416,7413820
703268521220972544,2079,586,7413820
703079050210877440,7792,3334,7413820
703041949650034688,27838,13473,7413820
702932127499816960,2735,777,7414419
702899151802126337,1703,483,7413820
702684942141153280,3397,1160,7413820
702671118226825216,2315,604,7413820
702598099714314240,10914,3514,7413820
702539513671897089,3034,1026,7413820
702332542343577600,3370,1669,7413820
702321140488925184,3462,1106,7413820
702276748847800320,2615,819,7413820
702217446468493312,5075,1439,7413820
701981390485725185,3636,1064,7413820
701952816642965504,4020,1099,7413820
701889187134500865,3763,1475,7413820
701805642395348998,3623,1822,7413820
701601587219795968,2205,491,7413820
701570477911896070,2981,1004,7413820
701545186879471618,2808,659,7413820
701214700881756160,12899,5496,7413820
700890391244103680,2342,618,7413820
700864154249383937,2736,660,7413820
700847567345688576,2567,537,7413820
700796979434098688,2572,1032,7413820
700747788515020802,24098,10067,7413820
700518061187723268,2793,859,7413820
700505138482569216,2406,616,7413820
700462010979500032,4374,1935,7413820
700167517596164096,2797,800,7413820
700151421916807169,2364,711,7413820
700143752053182464,7956,2955,7413820
700062718104104960,2793,746,7413820
700029284593901568,2188,628,7413820
700002074055016451,3496,1447,7413820
699801817392291840,3225,1032,7413820
699788877217865730,2372,533,7413820
699779630832685056,2928,1333,7413820
699775878809702401,2075,652,7413820
699691744225525762,10831,4929,7413820
699446877801091073,6265,2807,7413820
699434518667751424,2286,546,7413820
699423671849451520,1450,354,7413820
699413908797464576,2183,664,7413820
699370870310113280,1987,472,7413820
699323444782047232,3336,925,7413820
699088579889332224,2363,676,7413820
699079609774645248,2582,705,7413820
699072405256409088,3170,1273,7413820
699060279947165696,3992,1943,7413820
699036661657767936,2754,1285,7413820
698989035503689728,3567,1060,7413820
698953797952008193,2857,971,7413820
698907974262222848,2680,667,7413820
698710712454139905,2613,734,7413820
698703483621523456,1530,406,7413820
698635131305795584,1356,366,7413820
698549713696649216,2447,662,7413820
698355670425473025,1976,486,7413820
698342080612007937,2386,1018,7413820
698262614669991936,5016,2162,7413820
698195409219559425,17693,6405,7413820
698178924120031232,2953,791,7413820
697995514407682048,1612,359,7413820
697990423684476929,3473,1389,7413820
697943111201378304,2538,743,7413820
697881462549430272,3182,1275,7413820
697630435728322560,1848,578,7413820
697616773278015490,3342,1084,7413820
697596423848730625,3208,1356,7413820
697575480820686848,2156,540,7413821
697516214579523584,2192,1216,7413821
697482927769255936,2553,724,7413821
697463031882764288,3601,1479,7413821
697270446429966336,4930,1997,7413821
697259378236399616,3466,1070,7413821
697255105972801536,3181,1244,7413821
697242256848379904,2657,713,7413821
696900204696625153,3368,1102,7413822
696894894812565505,2479,730,7413822
696886256886657024,5104,1926,7413822
696877980375769088,2577,763,7413822
696754882863349760,1556,384,7413822
696744641916489729,2182,1011,7413822
696713835009417216,2512,693,7413822
696518437233913856,4104,1819,7413822
696490539101908992,1289,156,7413822
696488710901260288,2682,1110,7413822
696405997980676096,3392,1221,7413822
696100768806522880,2048,715,7413822
695816827381944320,3176,1255,7413822
695794761660297217,3366,842,7413822
695767669421768709,1976,800,7413822
695629776980148225,4822,2256,7413822
695446424020918272,4603,1943,7413822
695409464418041856,9106,3832,7413822
695314793360662529,3852,1584,7413822
695095422348574720,2793,660,7413822
695074328191332352,3002,1189,7413822
695064344191721472,1699,645,7413822
695051054296211456,2820,845,7413822
694925794720792577,2839,981,7413822
694905863685980160,2910,1003,7413822
694669722378485760,37718,15536,7413822
694356675654983680,1595,312,7413822
694352839993344000,2153,669,7413822
694342028726001664,1665,524,7413822
694329668942569472,2119,539,7413822
694206574471057408,4422,2178,7413822
694183373896572928,3109,998,7413822
694001791655137281,3586,1110,7413822
693993230313091072,1975,435,7413822
693942351086120961,1829,398,7413822
693647888581312512,2851,637,7413822
693644216740769793,1421,137,7413822
693642232151285760,2679,447,7413822
693629975228977152,2586,860,7413822
693622659251335168,1629,398,7413822
693590843962331137,5344,2120,7413822
693582294167244802,1730,274,7413822
693486665285931008,1880,678,7413822
693280720173801472,3555,1332,7413823
693267061318012928,2529,882,7413823
693262851218264065,2358,539,7413823
693231807727280129,3028,789,7413823
693155686491000832,8327,3442,7413823
693109034023534592,1820,660,7413823
693095443459342336,1983,499,7413823
692919143163629568,2831,800,7413823
692905862751522816,2575,945,7413823
692901601640583168,1888,652,7413823
692894228850999298,2410,868,7413823
692828166163931137,3034,947,7413823
692752401762250755,7210,3904,7413823
692568918515392513,4591,1654,7413823
692535307825213440,3373,1457,7413823
692530551048294401,1950,451,7413823
692423280028966913,1559,247,7413823
692417313023332352,9862,3732,7413823
692187005137076224,2665,879,7413823
692158366030913536,2277,852,7413823
692142790915014657,1733,423,7413823
692041934689402880,3590,1369,7413823
692017291282812928,3026,1022,7413823
691820333922455552,4173,1776,7413823
691793053716221953,8559,4514,7413823
691756958957883396,3055,1100,7413823
691675652215414786,2056,547,7413823
691483041324204033,2511,607,7413823
691459709405118465,4291,1240,7413823
691444869282295808,2800,913,7413823
691416866452082688,20424,8220,7413823
691321916024623104,2717,710,7413823
691096613310316544,3134,958,7413823
691090071332753408,1804,359,7413823
690989312272396288,6248,3090,7413823
690959652130045952,3788,1353,7413823
690938899477221376,4369,2145,7413823
690932576555528194,3476,1103,7413823
690735892932222976,4003,1381,7413823
690728923253055490,2297,557,7413823
690690673629138944,2460,857,7413823
690649993829576704,1382,302,7413823
690607260360429569,305,17,7413823
690597161306841088,2079,647,7413823
690400367696297985,1981,489,7413823
690374419777196032,3444,929,7413823
690360449368465409,2798,957,7413823
690348396616552449,1591,551,7413823
690248561355657216,1777,441,7413823
690021994562220032,2957,1114,7413823
690015576308211712,2653,793,7413823
690005060500217858,3874,1812,7413823
689999384604450816,1512,403,7413823
689993469801164801,1553,491,7413823
689977555533848577,1446,481,7413823
689905486972461056,2572,746,7413823
689877686181715968,3189,1274,7413823
689835978131935233,2288,813,7413823
689661964914655233,3385,1003,7413823
689659372465688576,10958,4181,7413823
689623661272240129,2361,694,7413823
689599056876867584,12290,5951,7413823
689557536375177216,2165,496,7414422
689517482558820352,3586,1538,7413823
689289219123089408,2384,1004,7413823
689283819090870273,3484,1191,7413823
689280876073582592,2113,773,7413823
689275259254616065,1225,264,7413823
689255633275777024,2705,1163,7413823
689154315265683456,3236,1078,7413823
689143371370250240,2139,553,7413823
688916208532455424,2887,940,7413823
688908934925697024,2234,831,7413823
688898160958271489,2225,850,7413823
688894073864884227,2365,745,7413823
688828561667567616,1463,398,7413823
688804835492233216,1014,210,7413823
688789766343622656,2345,717,7413824
688547210804498433,2755,758,7413824
688519176466644993,2446,790,7413824
688385280030670848,9820,4798,7413824
688211956440801280,2350,901,7413824
688179443353796608,2236,632,7413824
688116655151435777,2982,845,7413824
688064179421470721,1824,387,7413824
687841446767013888,5782,2722,7413824
687826841265172480,2886,1215,7413824
687818504314159109,2647,1020,7413824
687807801670897665,2528,756,7413824
687732144991551489,1864,704,7413824
687704180304273409,2578,902,7413824
687664829264453632,2049,552,7413824
687494652870668288,2023,619,7413824
687480748861947905,1693,263,7413824
687476254459715584,2084,574,7413824
687460506001633280,2163,586,7413824
687399393394311168,2002,678,7413824
687317306314240000,21237,9861,7413824
687312378585812992,4605,2043,7413824
687127927494963200,5775,2466,7413824
687124485711986689,2291,544,7413824
687109925361856513,6137,2657,7413824
687102708889812993,2476,1066,7413824
687096057537363968,2374,653,7413824
686947101016735744,9097,3423,7413824
686760001961103360,3721,1483,7413824
686749460672679938,3671,1572,7413824
686730991906516992,4391,1288,7413824
686683045143953408,2972,863,7413824
686618349602762752,3888,1461,7413824
686606069955735556,2003,583,7413824
686394059078897668,1852,734,7413824
686386521809772549,3441,947,7413824
686377065986265092,2347,602,7413824
686358356425093120,2325,735,7413824
686286779679375361,4234,1793,7413824
686050296934563840,2333,788,7413824
686035780142297088,1221,131,7413824
686034024800862208,3302,1258,7413824
686007916130873345,2619,452,7413824
686003207160610816,1929,680,7413824
685973236358713344,2231,568,7413824
685943807276412928,1722,651,7413824
685906723014619143,7952,3137,7413824
685681090388975616,2147,137,7413824
685667379192414208,2478,621,7413824
685663452032069632,3440,1579,7413824
685641971164143616,3105,838,7414423
685547936038666240,34829,16904,7413824
685532292383666176,3218,1238,7413824
685325112850124800,10023,4306,7413824
685321586178670592,2803,691,7413824
685315239903100929,3546,1164,7413824
685307451701334016,2187,475,7413824
685268753634967552,3280,1299,7413824
685198997565345792,2469,718,7413824
685169283572338688,4335,1534,7413824
684969860808454144,2498,411,7413824
684959798585110529,7214,3385,7413824
684940049151070208,3405,1125,7413824
684926975086034944,3703,504,7413824
684914660081053696,3704,1572,7413824
684902183876321280,1990,571,7413824
684880619965411328,2221,883,7413824
684830982659280897,37042,23281,7413824
684800227459624960,2864,1075,7413824
684594889858887680,9443,3813,7413824
684588130326986752,4356,1514,7414423
684567543613382656,3184,1328,7413824
684538444857667585,2806,1033,7413824
684481074559381504,4088,1259,7413824
684460069371654144,2093,598,7413824
684241637099323392,8629,3563,7413824
684225744407494656,1313,229,7413824
684222868335505415,4069,1487,7414423
684200372118904832,2287,1114,7413824
684195085588783105,2030,560,7413824
684188786104872960,3681,1262,7413824
684177701129875456,2132,727,7413824
684147889187209216,3148,1617,7413824
684122891630342144,2109,514,7413824
684097758874210310,4346,1553,7413824
683857920510050305,4032,1205,7413824
683852578183077888,2035,378,7413824
683849932751646720,2776,1059,7413824
683834909291606017,2771,1196,7413825
683828599284170753,2956,1142,7413825
683773439333797890,3537,1464,7413825
683742671509258241,6879,3592,7413825
683515932363329536,7785,3137,7413825
683498322573824003,3352,1035,7413825
683481228088049664,2785,1072,7413825
683462770029932544,2573,722,7413825
683449695444799489,4117,1733,7413825
683391852557561860,8045,2576,7413825
683357973142474752,3102,1014,7413825
683142553609318400,3048,1121,7413825
683111407806746624,3594,984,7413825
683098815881154561,2292,712,7413825
683078886620553216,2095,605,7413825
683030066213818368,2277,791,7414424
682962037429899265,39084,18018,7413825
682808988178739200,1872,194,7413825
682788441537560576,2615,1206,7413825
682750546109968385,1608,471,7413825
682697186228989953,1391,387,7413825
682662431982772225,3216,1165,7413825
682638830361513985,2171,648,7413825
682429480204398592,3628,1254,7413825
682406705142087680,8012,1904,7413825
682393905736888321,2368,739,7413825
682389078323662849,1766,504,7413825
682303737705140231,3257,1075,7413825
682259524040966145,4409,1311,7413825
682242692827447297,3438,1278,7413825
682088079302213632,19339,10678,7413825
682059653698686977,5247,1830,7413825
682047327939461121,3397,1041,7413825
682032003584274432,6953,2170,7413825
682003177596559360,3324,1647,7413825
681981167097122816,2937,1111,7413825
681891461017812993,2607,891,7413825
681694085539872773,13478,4367,7413826
681679526984871937,1859,482,7413826
681654059175129088,2794,1001,7413826
681610798867845120,2016,511,7413826
